CD_RGINT,NM_RGINT,SIGLA_UF,ano,cultura,area_ha
4201,Florianópolis,SC,2022,cana,406
4201,Florianópolis,SC,2022,milho,5324
4201,Florianópolis,SC,2022,soja,9
4201,Florianópolis,SC,2023,algodao_arboreo,0
4201,Florianópolis,SC,2023,algodao_herbaceo,0
4201,Florianópolis,SC,2023,cana,404
4201,Florianópolis,SC,2023,milho,4782
4201,Florianópolis,SC,2023,soja,645
4201,Florianópolis,SC,2024,algodao_arboreo,0
4201,Florianópolis,SC,2024,algodao_herbaceo,0
4201,Florianópolis,SC,2024,cana,404
4201,Florianópolis,SC,2024,milho,4663
4201,Florianópolis,SC,2024,soja,645
4202,Criciúma,SC,2008,algodao_arboreo,0
4202,Criciúma,SC,2008,algodao_herbaceo,0
4202,Criciúma,SC,2008,cana,5546
4202,Criciúma,SC,2008,milho,29565
4202,Criciúma,SC,2008,soja,0
4202,Criciúma,SC,2009,algodao_arboreo,0
4202,Criciúma,SC,2009,algodao_herbaceo,0
4202,Criciúma,SC,2009,cana,5357
4202,Criciúma,SC,2009,milho,26716
4202,Criciúma,SC,2009,soja,0
4202,Criciúma,SC,2010,algodao_arboreo,0
4202,Criciúma,SC,2010,algodao_herbaceo,0
4202,Criciúma,SC,2010,cana,3146
4202,Criciúma,SC,2010,milho,26450
4202,Criciúma,SC,2010,soja,0
4202,Criciúma,SC,2011,algodao_arboreo,0
4202,Criciúma,SC,2011,algodao_herbaceo,0
4202,Criciúma,SC,2011,cana,3986
4202,Criciúma,SC,2011,milho,24640
4202,Criciúma,SC,2011,soja,0
4202,Criciúma,SC,2012,algodao_arboreo,0
4202,Criciúma,SC,2012,algodao_herbaceo,0
4202,Criciúma,SC,2012,cana,3077
4202,Criciúma,SC,2012,milho,26655
4202,Criciúma,SC,2012,soja,0
4202,Criciúma,SC,2013,algodao_arboreo,0
4202,Criciúma,SC,2013,algodao_herbaceo,0
4202,Criciúma,SC,2013,cana,3061
4202,Criciúma,SC,2013,milho,22426
4202,Criciúma,SC,2013,soja,352
4202,Criciúma,SC,2014,algodao_arboreo,0
4202,Criciúma,SC,2014,algodao_herbaceo,0
4202,Criciúma,SC,2014,cana,3085
4202,Criciúma,SC,2014,milho,23702
4202,Criciúma,SC,2014,soja,180
4202,Criciúma,SC,2015,algodao_arboreo,0
4202,Criciúma,SC,2015,algodao_herbaceo,0
4202,Criciúma,SC,2015,cana,906
4202,Criciúma,SC,2015,milho,22000
4202,Criciúma,SC,2015,soja,200
4202,Criciúma,SC,2016,algodao_arboreo,0
4202,Criciúma,SC,2016,algodao_herbaceo,0
4202,Criciúma,SC,2016,cana,863
4202,Criciúma,SC,2016,milho,21740
4202,Criciúma,SC,2016,soja,290
4202,Criciúma,SC,2017,algodao_arboreo,0
4202,Criciúma,SC,2017,algodao_herbaceo,0
4202,Criciúma,SC,2017,cana,875
4202,Criciúma,SC,2017,milho,21838
4202,Criciúma,SC,2017,soja,1418
4202,Criciúma,SC,2018,algodao_arboreo,0
4202,Criciúma,SC,2018,algodao_herbaceo,0
4202,Criciúma,SC,2018,cana,737
4202,Criciúma,SC,2018,milho,18400
4202,Criciúma,SC,2018,soja,2913
4202,Criciúma,SC,2019,algodao_arboreo,0
4202,Criciúma,SC,2019,algodao_herbaceo,0
4202,Criciúma,SC,2019,cana,791
4202,Criciúma,SC,2019,milho,19098
4202,Criciúma,SC,2019,soja,5013
4202,Criciúma,SC,2020,algodao_arboreo,0
4202,Criciúma,SC,2020,algodao_herbaceo,0
4202,Criciúma,SC,2020,cana,824
4202,Criciúma,SC,2020,milho,20058
4202,Criciúma,SC,2020,soja,5243
4202,Criciúma,SC,2021,algodao_arboreo,0
4202,Criciúma,SC,2021,algodao_herbaceo,0
4202,Criciúma,SC,2021,cana,826
4202,Criciúma,SC,2021,milho,20988
4202,Criciúma,SC,2021,soja,5988
4202,Criciúma,SC,2022,algodao_arboreo,0
4202,Criciúma,SC,2022,algodao_herbaceo,0
4202,Criciúma,SC,2022,cana,837
4202,Criciúma,SC,2022,milho,21737
4202,Criciúma,SC,2022,soja,10419
4202,Criciúma,SC,2023,algodao_arboreo,0
4202,Criciúma,SC,2023,algodao_herbaceo,0
4202,Criciúma,SC,2023,cana,894
4202,Criciúma,SC,2023,milho,21393
4202,Criciúma,SC,2023,soja,15217
4202,Criciúma,SC,2024,algodao_arboreo,0
4202,Criciúma,SC,2024,algodao_herbaceo,0
4202,Criciúma,SC,2024,cana,863
4202,Criciúma,SC,2024,milho,20355
4202,Criciúma,SC,2024,soja,13595
4203,Lages,SC,2008,algodao_arboreo,0
4203,Lages,SC,2008,algodao_herbaceo,0
4203,Lages,SC,2008,cana,8
4203,Lages,SC,2008,milho,63760
4203,Lages,SC,2008,soja,22050
4203,Lages,SC,2009,algodao_arboreo,0
4203,Lages,SC,2009,algodao_herbaceo,0
4203,Lages,SC,2009,cana,8
4203,Lages,SC,2009,milho,59050
4203,Lages,SC,2009,soja,24490
4203,Lages,SC,2010,algodao_arboreo,0
4203,Lages,SC,2010,algodao_herbaceo,0
4203,Lages,SC,2010,cana,0
4203,Lages,SC,2010,milho,54820
4203,Lages,SC,2010,soja,30360
4203,Lages,SC,2011,algodao_arboreo,0
4203,Lages,SC,2011,algodao_herbaceo,0
4203,Lages,SC,2011,cana,0
4203,Lages,SC,2011,milho,56680
4203,Lages,SC,2011,soja,31800
4203,Lages,SC,2012,algodao_arboreo,0
4203,Lages,SC,2012,algodao_herbaceo,0
4203,Lages,SC,2012,cana,0
4203,Lages,SC,2012,milho,56338
4203,Lages,SC,2012,soja,40765
4203,Lages,SC,2013,algodao_arboreo,0
4203,Lages,SC,2013,algodao_herbaceo,0
4203,Lages,SC,2013,cana,0
4203,Lages,SC,2013,milho,54370
4203,Lages,SC,2013,soja,58590
4203,Lages,SC,2014,algodao_arboreo,0
4203,Lages,SC,2014,algodao_herbaceo,0
4203,Lages,SC,2014,cana,0
4203,Lages,SC,2014,milho,48550
4203,Lages,SC,2014,soja,64480
4203,Lages,SC,2015,algodao_arboreo,0
4203,Lages,SC,2015,algodao_herbaceo,0
4203,Lages,SC,2015,cana,3
4203,Lages,SC,2015,milho,43470
4203,Lages,SC,2015,soja,83370
4203,Lages,SC,2016,algodao_arboreo,0
4203,Lages,SC,2016,algodao_herbaceo,0
4203,Lages,SC,2016,cana,0
4203,Lages,SC,2016,milho,41050
4203,Lages,SC,2016,soja,88801
4203,Lages,SC,2017,algodao_arboreo,0
4203,Lages,SC,2017,algodao_herbaceo,0
4203,Lages,SC,2017,cana,0
4203,Lages,SC,2017,milho,44400
4203,Lages,SC,2017,soja,92200
4203,Lages,SC,2018,algodao_arboreo,0
4203,Lages,SC,2018,algodao_herbaceo,0
4203,Lages,SC,2018,cana,0
4203,Lages,SC,2018,milho,43310
4203,Lages,SC,2018,soja,92570
4203,Lages,SC,2019,algodao_arboreo,0
4203,Lages,SC,2019,algodao_herbaceo,0
4203,Lages,SC,2019,cana,0
4203,Lages,SC,2019,milho,40150
4203,Lages,SC,2019,soja,90875
4203,Lages,SC,2020,algodao_arboreo,0
4203,Lages,SC,2020,algodao_herbaceo,0
4203,Lages,SC,2020,cana,0
4203,Lages,SC,2020,milho,40710
4203,Lages,SC,2020,soja,96436
4203,Lages,SC,2021,algodao_arboreo,0
4203,Lages,SC,2021,algodao_herbaceo,0
4203,Lages,SC,2021,cana,0
4203,Lages,SC,2021,milho,41680
4203,Lages,SC,2021,soja,102926
4203,Lages,SC,2022,algodao_arboreo,0
4203,Lages,SC,2022,algodao_herbaceo,0
4203,Lages,SC,2022,cana,0
4203,Lages,SC,2022,milho,41160
4203,Lages,SC,2022,soja,111412
4203,Lages,SC,2023,algodao_arboreo,0
4203,Lages,SC,2023,algodao_herbaceo,0
4203,Lages,SC,2023,cana,0
4203,Lages,SC,2023,milho,38180
4203,Lages,SC,2023,soja,116276
4203,Lages,SC,2024,algodao_arboreo,0
4203,Lages,SC,2024,algodao_herbaceo,0
4203,Lages,SC,2024,cana,0
4203,Lages,SC,2024,milho,32615
4203,Lages,SC,2024,soja,134550
4204,Chapecó,SC,2008,algodao_arboreo,0
4204,Chapecó,SC,2008,algodao_herbaceo,0
4204,Chapecó,SC,2008,cana,7805
4204,Chapecó,SC,2008,milho,435603
4204,Chapecó,SC,2008,soja,259715
4204,Chapecó,SC,2009,algodao_arboreo,0
4204,Chapecó,SC,2009,algodao_herbaceo,0
4204,Chapecó,SC,2009,cana,7257
4204,Chapecó,SC,2009,milho,390529
4204,Chapecó,SC,2009,soja,262027
4204,Chapecó,SC,2010,algodao_arboreo,0
4204,Chapecó,SC,2010,algodao_herbaceo,0
4204,Chapecó,SC,2010,cana,4265
4204,Chapecó,SC,2010,milho,330625
4204,Chapecó,SC,2010,soja,301458
4204,Chapecó,SC,2011,algodao_arboreo,0
4204,Chapecó,SC,2011,algodao_herbaceo,0
4204,Chapecó,SC,2011,cana,4532
4204,Chapecó,SC,2011,milho,294854
4204,Chapecó,SC,2011,soja,314035
4204,Chapecó,SC,2012,algodao_arboreo,0
4204,Chapecó,SC,2012,algodao_herbaceo,0
4204,Chapecó,SC,2012,cana,3833
4204,Chapecó,SC,2012,milho,270820
4204,Chapecó,SC,2012,soja,305145
4204,Chapecó,SC,2013,algodao_arboreo,0
4204,Chapecó,SC,2013,algodao_herbaceo,0
4204,Chapecó,SC,2013,cana,3750
4204,Chapecó,SC,2013,milho,258810
4204,Chapecó,SC,2013,soja,324902
4204,Chapecó,SC,2014,algodao_arboreo,0
4204,Chapecó,SC,2014,algodao_herbaceo,0
4204,Chapecó,SC,2014,cana,3971
4204,Chapecó,SC,2014,milho,239020
4204,Chapecó,SC,2014,soja,341309
4204,Chapecó,SC,2015,algodao_arboreo,0
4204,Chapecó,SC,2015,algodao_herbaceo,0
4204,Chapecó,SC,2015,cana,3266
4204,Chapecó,SC,2015,milho,217215
4204,Chapecó,SC,2015,soja,355369
4204,Chapecó,SC,2016,algodao_arboreo,0
4204,Chapecó,SC,2016,algodao_herbaceo,0
4204,Chapecó,SC,2016,cana,3101
4204,Chapecó,SC,2016,milho,189610
4204,Chapecó,SC,2016,soja,386185
4204,Chapecó,SC,2017,algodao_arboreo,0
4204,Chapecó,SC,2017,algodao_herbaceo,0
4204,Chapecó,SC,2017,cana,2809
4204,Chapecó,SC,2017,milho,188280
4204,Chapecó,SC,2017,soja,390102
4204,Chapecó,SC,2018,algodao_arboreo,0
4204,Chapecó,SC,2018,algodao_herbaceo,0
4204,Chapecó,SC,2018,cana,1713
4204,Chapecó,SC,2018,milho,166468
4204,Chapecó,SC,2018,soja,392000
4204,Chapecó,SC,2019,algodao_arboreo,0
4204,Chapecó,SC,2019,algodao_herbaceo,0
4204,Chapecó,SC,2019,cana,1690
4204,Chapecó,SC,2019,milho,172591
4204,Chapecó,SC,2019,soja,383509
4204,Chapecó,SC,2020,algodao_arboreo,0
4204,Chapecó,SC,2020,algodao_herbaceo,0
4204,Chapecó,SC,2020,cana,1658
4204,Chapecó,SC,2020,milho,171215
4204,Chapecó,SC,2020,soja,376842
4204,Chapecó,SC,2021,algodao_arboreo,0
4204,Chapecó,SC,2021,algodao_herbaceo,0
4204,Chapecó,SC,2021,cana,1646
4204,Chapecó,SC,2021,milho,162838
4204,Chapecó,SC,2021,soja,380486
4204,Chapecó,SC,2022,algodao_arboreo,0
4204,Chapecó,SC,2022,algodao_herbaceo,0
4204,Chapecó,SC,2022,cana,1607
4204,Chapecó,SC,2022,milho,155950
4204,Chapecó,SC,2022,soja,422780
4204,Chapecó,SC,2023,algodao_arboreo,0
4204,Chapecó,SC,2023,algodao_herbaceo,0
4204,Chapecó,SC,2023,cana,1596
4204,Chapecó,SC,2023,milho,157745
4204,Chapecó,SC,2023,soja,434103
4204,Chapecó,SC,2024,algodao_arboreo,0
4204,Chapecó,SC,2024,algodao_herbaceo,0
4204,Chapecó,SC,2024,cana,1481
4204,Chapecó,SC,2024,milho,137609
4204,Chapecó,SC,2024,soja,442510
4205,Caçador,SC,2008,algodao_arboreo,0
4205,Caçador,SC,2008,algodao_herbaceo,0
4205,Caçador,SC,2008,cana,0
4205,Caçador,SC,2008,milho,42730
4205,Caçador,SC,2008,soja,2060
4205,Caçador,SC,2009,algodao_arboreo,0
4205,Caçador,SC,2009,algodao_herbaceo,0
4205,Caçador,SC,2009,cana,0
4205,Caçador,SC,2009,milho,45600
4205,Caçador,SC,2009,soja,3320
4205,Caçador,SC,2010,algodao_arboreo,0
4205,Caçador,SC,2010,algodao_herbaceo,0
4205,Caçador,SC,2010,cana,0
4205,Caçador,SC,2010,milho,50810
4205,Caçador,SC,2010,soja,4100
4205,Caçador,SC,2011,algodao_arboreo,0
4205,Caçador,SC,2011,algodao_herbaceo,0
4205,Caçador,SC,2011,cana,0
4205,Caçador,SC,2011,milho,45150
4205,Caçador,SC,2011,soja,6590
4205,Caçador,SC,2012,algodao_arboreo,0
4205,Caçador,SC,2012,algodao_herbaceo,0
4205,Caçador,SC,2012,cana,0
4205,Caçador,SC,2012,milho,49604
4205,Caçador,SC,2012,soja,8511
4205,Caçador,SC,2013,algodao_arboreo,0
4205,Caçador,SC,2013,algodao_herbaceo,0
4205,Caçador,SC,2013,cana,0
4205,Caçador,SC,2013,milho,44203
4205,Caçador,SC,2013,soja,13398
4205,Caçador,SC,2014,algodao_arboreo,0
4205,Caçador,SC,2014,algodao_herbaceo,0
4205,Caçador,SC,2014,cana,0
4205,Caçador,SC,2014,milho,37823
4205,Caçador,SC,2014,soja,17900
4205,Caçador,SC,2015,algodao_arboreo,0
4205,Caçador,SC,2015,algodao_herbaceo,0
4205,Caçador,SC,2015,cana,0
4205,Caçador,SC,2015,milho,35863
4205,Caçador,SC,2015,soja,20445
4205,Caçador,SC,2016,algodao_arboreo,0
4205,Caçador,SC,2016,algodao_herbaceo,0
4205,Caçador,SC,2016,cana,0
4205,Caçador,SC,2016,milho,33590
4205,Caçador,SC,2016,soja,24555
4205,Caçador,SC,2017,algodao_arboreo,0
4205,Caçador,SC,2017,algodao_herbaceo,0
4205,Caçador,SC,2017,cana,0
4205,Caçador,SC,2017,milho,34080
4205,Caçador,SC,2017,soja,23862
4205,Caçador,SC,2018,algodao_arboreo,0
4205,Caçador,SC,2018,algodao_herbaceo,0
4205,Caçador,SC,2018,cana,0
4205,Caçador,SC,2018,milho,35560
4205,Caçador,SC,2018,soja,23342
4205,Caçador,SC,2019,algodao_arboreo,0
4205,Caçador,SC,2019,algodao_herbaceo,0
4205,Caçador,SC,2019,cana,0
4205,Caçador,SC,2019,milho,40080
4205,Caçador,SC,2019,soja,23395
4205,Caçador,SC,2020,algodao_arboreo,0
4205,Caçador,SC,2020,algodao_herbaceo,0
4205,Caçador,SC,2020,cana,0
4205,Caçador,SC,2020,milho,40480
4205,Caçador,SC,2020,soja,23185
4205,Caçador,SC,2021,algodao_arboreo,0
4205,Caçador,SC,2021,algodao_herbaceo,0
4205,Caçador,SC,2021,cana,0
4205,Caçador,SC,2021,milho,39380
4205,Caçador,SC,2021,soja,23280
4205,Caçador,SC,2022,algodao_arboreo,0
4205,Caçador,SC,2022,algodao_herbaceo,0
4205,Caçador,SC,2022,cana,0
4205,Caçador,SC,2022,milho,39310
4205,Caçador,SC,2022,soja,23730
4205,Caçador,SC,2023,algodao_arboreo,0
4205,Caçador,SC,2023,algodao_herbaceo,0
4205,Caçador,SC,2023,cana,0
4205,Caçador,SC,2023,milho,38210
4205,Caçador,SC,2023,soja,25225
4205,Caçador,SC,2024,algodao_arboreo,0
4205,Caçador,SC,2024,algodao_herbaceo,0
4205,Caçador,SC,2024,cana,0
4205,Caçador,SC,2024,milho,34331
4205,Caçador,SC,2024,soja,29005
4206,Joinville,SC,2008,algodao_arboreo,0
4206,Joinville,SC,2008,algodao_herbaceo,0
4206,Joinville,SC,2008,cana,918
4206,Joinville,SC,2008,milho,78963
4206,Joinville,SC,2008,soja,88500
4206,Joinville,SC,2009,algodao_arboreo,0
4206,Joinville,SC,2009,algodao_herbaceo,0
4206,Joinville,SC,2009,cana,929
4206,Joinville,SC,2009,milho,71645
4206,Joinville,SC,2009,soja,92750
4206,Joinville,SC,2010,algodao_arboreo,0
4206,Joinville,SC,2010,algodao_herbaceo,0
4206,Joinville,SC,2010,cana,520
4206,Joinville,SC,2010,milho,66252
4206,Joinville,SC,2010,soja,100700
4206,Joinville,SC,2011,algodao_arboreo,0
4206,Joinville,SC,2011,algodao_herbaceo,0
4206,Joinville,SC,2011,cana,729
4206,Joinville,SC,2011,milho,68947
4206,Joinville,SC,2011,soja,102500
4206,Joinville,SC,2012,algodao_arboreo,0
4206,Joinville,SC,2012,algodao_herbaceo,0
4206,Joinville,SC,2012,cana,1019
4206,Joinville,SC,2012,milho,69222
4206,Joinville,SC,2012,soja,94370
4206,Joinville,SC,2013,algodao_arboreo,0
4206,Joinville,SC,2013,algodao_herbaceo,0
4206,Joinville,SC,2013,cana,701
4206,Joinville,SC,2013,milho,55313
4206,Joinville,SC,2013,soja,117400
4206,Joinville,SC,2014,algodao_arboreo,0
4206,Joinville,SC,2014,algodao_herbaceo,0
4206,Joinville,SC,2014,cana,1301
4206,Joinville,SC,2014,milho,48492
4206,Joinville,SC,2014,soja,124100
4206,Joinville,SC,2015,algodao_arboreo,0
4206,Joinville,SC,2015,algodao_herbaceo,0
4206,Joinville,SC,2015,cana,1096
4206,Joinville,SC,2015,milho,40840
4206,Joinville,SC,2015,soja,135900
4206,Joinville,SC,2016,algodao_arboreo,0
4206,Joinville,SC,2016,algodao_herbaceo,0
4206,Joinville,SC,2016,cana,1098
4206,Joinville,SC,2016,milho,33290
4206,Joinville,SC,2016,soja,143500
4206,Joinville,SC,2017,algodao_arboreo,0
4206,Joinville,SC,2017,algodao_herbaceo,0
4206,Joinville,SC,2017,cana,1098
4206,Joinville,SC,2017,milho,34090
4206,Joinville,SC,2017,soja,140300
4206,Joinville,SC,2018,algodao_arboreo,0
4206,Joinville,SC,2018,algodao_herbaceo,0
4206,Joinville,SC,2018,cana,244
4206,Joinville,SC,2018,milho,26990
4206,Joinville,SC,2018,soja,146700
4206,Joinville,SC,2019,algodao_arboreo,0
4206,Joinville,SC,2019,algodao_herbaceo,0
4206,Joinville,SC,2019,cana,252
4206,Joinville,SC,2019,milho,30020
4206,Joinville,SC,2019,soja,145200
4206,Joinville,SC,2020,algodao_arboreo,0
4206,Joinville,SC,2020,algodao_herbaceo,0
4206,Joinville,SC,2020,cana,252
4206,Joinville,SC,2020,milho,30837
4206,Joinville,SC,2020,soja,144800
4206,Joinville,SC,2021,algodao_arboreo,0
4206,Joinville,SC,2021,algodao_herbaceo,0
4206,Joinville,SC,2021,cana,252
4206,Joinville,SC,2021,milho,33760
4206,Joinville,SC,2021,soja,157050
4206,Joinville,SC,2022,algodao_arboreo,0
4206,Joinville,SC,2022,algodao_herbaceo,0
4206,Joinville,SC,2022,cana,252
4206,Joinville,SC,2022,milho,36797
4206,Joinville,SC,2022,soja,162250
4206,Joinville,SC,2023,algodao_arboreo,0
4206,Joinville,SC,2023,algodao_herbaceo,0
4206,Joinville,SC,2023,cana,252
4206,Joinville,SC,2023,milho,33535
4206,Joinville,SC,2023,soja,164800
4206,Joinville,SC,2024,algodao_arboreo,0
4206,Joinville,SC,2024,algodao_herbaceo,0
4206,Joinville,SC,2024,cana,252
4206,Joinville,SC,2024,milho,30440
4206,Joinville,SC,2024,soja,169800
4207,Blumenau,SC,2008,algodao_arboreo,0
4207,Blumenau,SC,2008,algodao_herbaceo,0
4207,Blumenau,SC,2008,cana,1729
4207,Blumenau,SC,2008,milho,57618
4207,Blumenau,SC,2008,soja,1033
4207,Blumenau,SC,2009,algodao_arboreo,0
4207,Blumenau,SC,2009,algodao_herbaceo,0
4207,Blumenau,SC,2009,cana,1969
4207,Blumenau,SC,2009,milho,48154
4207,Blumenau,SC,2009,soja,2831
4207,Blumenau,SC,2010,algodao_arboreo,0
4207,Blumenau,SC,2010,algodao_herbaceo,0
4207,Blumenau,SC,2010,cana,328
4207,Blumenau,SC,2010,milho,43929
4207,Blumenau,SC,2010,soja,3841
4207,Blumenau,SC,2011,algodao_arboreo,0
4207,Blumenau,SC,2011,algodao_herbaceo,0
4207,Blumenau,SC,2011,cana,317
4207,Blumenau,SC,2011,milho,43964
4207,Blumenau,SC,2011,soja,2497
4207,Blumenau,SC,2012,algodao_arboreo,0
4207,Blumenau,SC,2012,algodao_herbaceo,0
4207,Blumenau,SC,2012,cana,1431
4207,Blumenau,SC,2012,milho,44148
4207,Blumenau,SC,2012,soja,3558
4207,Blumenau,SC,2013,algodao_arboreo,0
4207,Blumenau,SC,2013,algodao_herbaceo,0
4207,Blumenau,SC,2013,cana,1597
4207,Blumenau,SC,2013,milho,45122
4207,Blumenau,SC,2013,soja,6697
4207,Blumenau,SC,2014,algodao_arboreo,0
4207,Blumenau,SC,2014,algodao_herbaceo,0
4207,Blumenau,SC,2014,cana,1677
4207,Blumenau,SC,2014,milho,40307
4207,Blumenau,SC,2014,soja,12129
4207,Blumenau,SC,2015,algodao_arboreo,0
4207,Blumenau,SC,2015,algodao_herbaceo,0
4207,Blumenau,SC,2015,cana,1367
4207,Blumenau,SC,2015,milho,40405
4207,Blumenau,SC,2015,soja,13357
4207,Blumenau,SC,2016,algodao_arboreo,0
4207,Blumenau,SC,2016,algodao_herbaceo,0
4207,Blumenau,SC,2016,cana,1316
4207,Blumenau,SC,2016,milho,36587
4207,Blumenau,SC,2016,soja,17433
4207,Blumenau,SC,2017,algodao_arboreo,0
4207,Blumenau,SC,2017,algodao_herbaceo,0
4207,Blumenau,SC,2017,cana,1591
4207,Blumenau,SC,2017,milho,37982
4207,Blumenau,SC,2017,soja,20010
4207,Blumenau,SC,2018,algodao_arboreo,0
4207,Blumenau,SC,2018,algodao_herbaceo,0
4207,Blumenau,SC,2018,cana,748
4207,Blumenau,SC,2018,milho,38531
4207,Blumenau,SC,2018,soja,16175
4207,Blumenau,SC,2019,algodao_arboreo,0
4207,Blumenau,SC,2019,algodao_herbaceo,0
4207,Blumenau,SC,2019,cana,716
4207,Blumenau,SC,2019,milho,38116
4207,Blumenau,SC,2019,soja,17556
4207,Blumenau,SC,2020,algodao_arboreo,0
4207,Blumenau,SC,2020,algodao_herbaceo,0
4207,Blumenau,SC,2020,cana,785
4207,Blumenau,SC,2020,milho,34539
4207,Blumenau,SC,2020,soja,18280
4207,Blumenau,SC,2021,algodao_arboreo,0
4207,Blumenau,SC,2021,algodao_herbaceo,0
4207,Blumenau,SC,2021,cana,785
4207,Blumenau,SC,2021,milho,35154
4207,Blumenau,SC,2021,soja,19241
4207,Blumenau,SC,2022,algodao_arboreo,0
4207,Blumenau,SC,2022,algodao_herbaceo,0
4207,Blumenau,SC,2022,cana,775
4207,Blumenau,SC,2022,milho,36826
4207,Blumenau,SC,2022,soja,23920
4207,Blumenau,SC,2023,algodao_arboreo,0
4207,Blumenau,SC,2023,algodao_herbaceo,0
4207,Blumenau,SC,2023,cana,785
4207,Blumenau,SC,2023,milho,35726
4207,Blumenau,SC,2023,soja,20657
4207,Blumenau,SC,2024,algodao_arboreo,0
4207,Blumenau,SC,2024,algodao_herbaceo,0
4207,Blumenau,SC,2024,cana,785
4207,Blumenau,SC,2024,milho,34933
4207,Blumenau,SC,2024,soja,24528
4301,Porto Alegre,RS,2008,algodao_arboreo,0
4301,Porto Alegre,RS,2008,algodao_herbaceo,0
4301,Porto Alegre,RS,2008,cana,4217
4301,Porto Alegre,RS,2008,milho,62889
4301,Porto Alegre,RS,2008,soja,18493
4301,Porto Alegre,RS,2009,algodao_arboreo,0
4301,Porto Alegre,RS,2009,algodao_herbaceo,0
4301,Porto Alegre,RS,2009,cana,4516
4301,Porto Alegre,RS,2009,milho,59182
4301,Porto Alegre,RS,2009,soja,18465
4301,Porto Alegre,RS,2010,algodao_arboreo,0
4301,Porto Alegre,RS,2010,algodao_herbaceo,0
4301,Porto Alegre,RS,2010,cana,4466
4301,Porto Alegre,RS,2010,milho,58069
4301,Porto Alegre,RS,2010,soja,20105
4301,Porto Alegre,RS,2011,algodao_arboreo,0
4301,Porto Alegre,RS,2011,algodao_herbaceo,0
4301,Porto Alegre,RS,2011,cana,3965
4301,Porto Alegre,RS,2011,milho,60485
4301,Porto Alegre,RS,2011,soja,22449
4301,Porto Alegre,RS,2012,algodao_arboreo,0
4301,Porto Alegre,RS,2012,algodao_herbaceo,0
4301,Porto Alegre,RS,2012,cana,4113
4301,Porto Alegre,RS,2012,milho,58610
4301,Porto Alegre,RS,2012,soja,43842
4301,Porto Alegre,RS,2013,algodao_arboreo,0
4301,Porto Alegre,RS,2013,algodao_herbaceo,0
4301,Porto Alegre,RS,2013,cana,3969
4301,Porto Alegre,RS,2013,milho,51475
4301,Porto Alegre,RS,2013,soja,68072
4301,Porto Alegre,RS,2014,algodao_arboreo,0
4301,Porto Alegre,RS,2014,algodao_herbaceo,0
4301,Porto Alegre,RS,2014,cana,4147
4301,Porto Alegre,RS,2014,milho,47471
4301,Porto Alegre,RS,2014,soja,87259
4301,Porto Alegre,RS,2015,algodao_arboreo,0
4301,Porto Alegre,RS,2015,algodao_herbaceo,0
4301,Porto Alegre,RS,2015,cana,3983
4301,Porto Alegre,RS,2015,milho,43371
4301,Porto Alegre,RS,2015,soja,96032
4301,Porto Alegre,RS,2016,algodao_arboreo,0
4301,Porto Alegre,RS,2016,algodao_herbaceo,0
4301,Porto Alegre,RS,2016,cana,3536
4301,Porto Alegre,RS,2016,milho,41936
4301,Porto Alegre,RS,2016,soja,110933
4301,Porto Alegre,RS,2017,algodao_arboreo,0
4301,Porto Alegre,RS,2017,algodao_herbaceo,0
4301,Porto Alegre,RS,2017,cana,3427
4301,Porto Alegre,RS,2017,milho,44589
4301,Porto Alegre,RS,2017,soja,112390
4301,Porto Alegre,RS,2018,algodao_arboreo,0
4301,Porto Alegre,RS,2018,algodao_herbaceo,0
4301,Porto Alegre,RS,2018,cana,3330
4301,Porto Alegre,RS,2018,milho,40141
4301,Porto Alegre,RS,2018,soja,120015
4301,Porto Alegre,RS,2019,algodao_arboreo,0
4301,Porto Alegre,RS,2019,algodao_herbaceo,0
4301,Porto Alegre,RS,2019,cana,3177
4301,Porto Alegre,RS,2019,milho,39418
4301,Porto Alegre,RS,2019,soja,135355
4301,Porto Alegre,RS,2020,algodao_arboreo,0
4301,Porto Alegre,RS,2020,algodao_herbaceo,0
4301,Porto Alegre,RS,2020,cana,3219
4301,Porto Alegre,RS,2020,milho,39028
4301,Porto Alegre,RS,2020,soja,153890
4301,Porto Alegre,RS,2021,algodao_arboreo,0
4301,Porto Alegre,RS,2021,algodao_herbaceo,0
4301,Porto Alegre,RS,2021,cana,3215
4301,Porto Alegre,RS,2021,milho,40727
4301,Porto Alegre,RS,2021,soja,162635
4301,Porto Alegre,RS,2022,algodao_arboreo,0
4301,Porto Alegre,RS,2022,algodao_herbaceo,0
4301,Porto Alegre,RS,2022,cana,3233
4301,Porto Alegre,RS,2022,milho,43131
4301,Porto Alegre,RS,2022,soja,187350
4301,Porto Alegre,RS,2023,algodao_arboreo,0
4301,Porto Alegre,RS,2023,algodao_herbaceo,0
4301,Porto Alegre,RS,2023,cana,3165
4301,Porto Alegre,RS,2023,milho,45509
4301,Porto Alegre,RS,2023,soja,226681
4301,Porto Alegre,RS,2024,algodao_arboreo,0
4301,Porto Alegre,RS,2024,algodao_herbaceo,0
4301,Porto Alegre,RS,2024,cana,3142
4301,Porto Alegre,RS,2024,milho,42325
4301,Porto Alegre,RS,2024,soja,219478
4302,Pelotas,RS,2008,algodao_arboreo,0
4302,Pelotas,RS,2008,algodao_herbaceo,0
4302,Pelotas,RS,2008,cana,0
4302,Pelotas,RS,2008,milho,86590
