CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado,mb_municipio,mb_state_acronym,municipality,state_acronym,MB_Floresta_ha,MB_Pastagem_ha,MB_Savana_ha,TC_Floresta,TC_Pastagem,TC_Agri,MB_Agricultura_ha,MB_Mosaico_ha
1100452,RO,2022,53067.4323,20812.3644,258.1981,0.0000,28254.3776,224106.3496,1586.6490,0.0000,1225.3142,42.4190,1182.8952,2798.9846,0.0000,928.4512,678.6345,65.5558,0.0000,Buritis,RO,Buritis,RO,60918.1519,263643.0424,,73879.7966,252360.7272,2811.9632,91.0331,
1101757,RO,2022,183771.2261,23129.3015,1145.7459,0.0000,14612.5486,92083.1487,153.5056,0.0000,2419.2608,412.2457,2007.0151,447.9295,0.0000,329.0638,2023.9286,0.0000,0.0000,Vale do Anari,RO,Vale do Anari,RO,190534.5395,120049.8235,,206900.5277,106695.6973,2572.7664,613.2880,
1101807,RO,2022,7801.0494,9543.3621,40.4918,0.0000,12295.5713,68150.1136,72.0903,0.0000,46.0828,26.5295,19.5533,117.1994,0.0000,166.2132,561.1942,0.0000,0.0000,Vale do Paraíso,RO,Vale do Paraíso,RO,13285.2839,82921.6844,,17344.4115,80445.6849,118.1731,92.8591,
1100502,RO,2022,9204.3711,7455.0120,163.1015,0.0000,6809.7828,58395.2987,1884.0742,0.0000,2113.5345,379.6434,1733.8911,131.5231,0.0000,293.3900,212.2458,0.0000,0.0000,Novo Horizonte do Oeste,RO,Novo Horizonte do Oeste,RO,15216.6707,67516.6956,,16659.3831,65205.0815,3997.6087,1700.1875,
1101492,RO,2022,531785.0372,26206.2082,319748.3519,0.0000,31520.5439,205712.3025,177.1743,0.0000,5871.2337,1559.0556,4312.1782,2210.4780,0.0000,787.0008,2279.3864,0.0000,797.5504,São Francisco do Guaporé,RO,São Francisco do Guaporé,RO,845743.8519,259975.4568,,557991.2454,237232.8464,6048.4080,3080.3971,
1100148,RO,2022,32542.4053,16284.3068,2760.8315,0.0000,19011.1107,93800.8892,7477.7874,0.0000,1821.0378,103.1467,1717.8911,260.9685,51.7540,701.7010,244.5770,0.0000,0.0000,Nova Brasilândia D'Oeste,RO,Nova Brasilândia D'Oeste,RO,46071.5449,123969.0253,,48826.7120,112811.9999,9298.8252,562.3029,
1100155,RO,2022,11742.5076,21523.0289,825.8364,0.0000,24845.1249,138252.9589,37.7817,0.0000,1905.7354,154.0777,1751.6577,263.9195,0.0000,1172.0846,1105.9467,0.0000,0.0000,Ouro Preto do Oeste,RO,Ouro Preto do Oeste,RO,26519.8233,170894.0724,,33265.5366,163098.0838,1943.5171,149.0077,
1101476,RO,2022,9179.7990,5142.3207,2389.6297,0.0000,4309.2873,40242.1850,208.1103,0.0000,293.4402,102.9962,190.4441,96.6624,0.0000,151.4077,269.0086,0.0000,0.0000,Primavera de Rondônia,RO,Primavera de Rondônia,RO,16413.5155,43018.5711,,14322.1197,44551.4723,501.5505,711.7783,
1101484,RO,2022,5950.8021,4430.5621,0.7227,0.0000,3444.3845,40026.3156,452.1854,0.0000,1177.4146,114.9008,1062.5138,23.4078,0.0000,148.5670,43.5633,0.0000,0.0000,São Felipe D'Oeste,RO,São Felipe D'Oeste,RO,9453.3372,44085.1118,,10381.3641,43470.7001,1629.6001,422.3461,
1100189,RO,2022,271351.8128,57200.8703,56361.4329,0.0000,52687.8089,191978.1875,161.6360,0.0000,3872.3390,616.0900,3256.2491,1977.1933,75.2923,1696.4407,4261.0665,85.4303,0.0000,Pimenta Bueno,RO,Pimenta Bueno,RO,379396.1680,234747.7805,,328552.6831,244665.9964,4033.9751,2001.3956,
1101500,RO,2022,205961.7679,17562.9409,80711.3309,0.0000,25954.5847,113309.1741,2948.0234,0.0000,7757.6166,746.6395,7010.9771,2090.4781,0.0000,378.4490,100.6875,0.0000,0.0000,Seringueiras,RO,Seringueiras,RO,240282.6512,133980.8066,,223524.7088,139263.7588,10705.6400,4490.1542,
1100205,RO,2022,2117428.9675,174811.6830,42230.5803,49.8670,176213.4789,757420.4097,474.7701,0.0000,34757.7214,6773.5168,27984.2046,56225.3627,2403.0902,17513.9171,87606.8953,6224.7091,647.1264,Porto Velho,RO,Porto Velho,RO,2207345.3827,1079045.7476,,2292240.6505,933633.8887,35232.4915,15406.0059,
1100254,RO,2022,13414.7476,22779.6606,661.4601,0.0000,13578.0699,127378.2650,306.9609,0.0000,256.1705,0.0000,256.1705,72.9736,0.0000,671.6182,1241.2640,0.0000,0.0000,Presidente Médici,RO,Presidente Médici,RO,32354.1050,143999.1591,,36194.4082,140956.3350,563.1314,93.8176,
1101559,RO,2022,2000.9825,6026.5661,0.0000,0.0000,6017.2111,32895.5995,1.5759,0.0000,48.9435,0.0000,48.9435,2.8105,0.0000,89.4956,56.2308,0.0000,0.0000,Teixeirópolis,RO,Teixeirópolis,RO,5528.4787,40456.4596,,8027.5487,38912.8106,50.5194,10.0116,
1100288,RO,2022,13537.8893,12217.3279,0.0000,0.0000,10031.5726,104515.4728,1274.7998,0.0000,4677.4477,174.0727,4503.3751,193.4553,0.0000,2862.3120,503.7688,0.0000,0.0000,Rolim de Moura,RO,Rolim de Moura,RO,26414.6453,112641.8414,,25755.2172,114547.0454,5952.2475,4014.1793,
1100296,RO,2022,22379.9921,11935.8726,0.0000,0.0000,7564.2415,73465.2925,789.9117,0.0000,6335.6149,140.1154,6195.4996,20.1355,19.4931,406.1930,305.8769,0.0000,0.0000,Santa Luzia D'Oeste,RO,Santa Luzia D'Oeste,RO,32886.7306,83496.0872,,34315.8647,81029.5340,7125.5266,3196.3888,
1100262,RO,2022,58123.2386,17075.1821,1936.5008,0.0000,8401.7919,59127.9055,39.5382,0.0000,28218.6537,1879.0052,26339.6485,421.3398,933.8012,135.3274,929.6757,0.0000,0.0000,Rio Crespo,RO,Rio Crespo,RO,69747.3333,87150.0939,,75198.4207,67529.6974,28258.1919,12582.3741,
1100320,RO,2022,356277.3647,18382.1023,170096.9354,0.0000,20405.0371,103849.1243,5966.0994,0.0000,20590.8036,3746.0455,16844.7581,885.7109,0.0000,806.4638,198.0325,0.0000,0.0000,São Miguel do Guaporé,RO,São Miguel do Guaporé,RO,569990.5792,197430.7480,,374659.4669,124254.1615,26556.9031,15231.8802,
1101609,RO,2022,42779.2776,20680.5702,0.0000,0.0000,21406.2912,136911.6598,0.0000,0.0000,1169.0533,74.8908,1094.1625,564.4664,22.2233,240.9434,854.5641,0.0000,0.0000,Theobroma,RO,Theobroma,RO,52310.4663,165706.0719,,63459.8478,158317.9510,1169.0533,737.5018,
1100338,RO,2022,445382.0258,41796.8742,122849.3843,27.2923,57930.9978,333151.2049,53.0188,0.0000,6964.7237,2383.4666,4581.2571,16846.9664,0.0000,1254.7145,3515.0996,83.5432,147.9748,Nova Mamoré,RO,Nova Mamoré,RO,564380.6768,436840.4064,,487178.8999,391082.2027,7017.7425,1898.8521,
1100304,RO,2022,716663.5149,42978.7054,44402.3633,1007.4273,25890.7956,79037.6757,0.0000,0.0000,20924.8260,601.1038,20323.7222,936.6720,668.6772,374.7049,439.8391,0.0000,12.1757,Vilhena,RO,Vilhena,RO,984659.5791,132340.4548,,759642.2203,104928.4713,20924.8260,21484.3005,0.1747
1100379,RO,2022,171368.1819,16385.3556,80230.9799,0.0000,15151.7303,113757.0132,5280.0271,0.0000,2271.7277,0.0000,2271.7277,1252.9679,0.0000,375.1968,1318.8750,31.8293,139.6436,Alto Alegre dos Parecis,RO,Alto Alegre dos Parecis,RO,264861.4565,126810.5373,,187753.5375,128908.7434,7551.7547,1975.2678,
1100346,RO,2022,85992.3718,17675.5431,61692.9731,0.0000,23109.1359,119219.7654,1345.4145,0.0000,567.9696,0.0000,567.9696,389.8216,0.0000,661.9921,191.7791,0.0000,0.0000,Alvorada D'Oeste,RO,Alvorada D'Oeste,RO,155563.6603,151763.4776,,103667.9149,142328.9013,1913.3841,563.3296,
1100809,RO,2022,366521.0225,36489.3841,0.0000,0.0000,49072.9252,159148.6155,0.0000,0.0000,25782.4594,4345.0514,21437.4079,19282.5986,41.1443,1593.3040,39224.1479,0.0000,0.0000,Candeias do Jamari,RO,Candeias do Jamari,RO,391629.9563,249414.4245,,403010.4066,208221.5407,25782.4594,11250.0144,
1101302,RO,2022,31913.5775,5913.1710,20567.1650,0.0000,12912.0829,48438.3358,204.2558,0.0000,649.2443,4.5772,644.6671,253.0889,0.0000,402.9107,956.2554,0.0000,0.0000,Mirante da Serra,RO,Mirante da Serra,RO,55704.6186,64180.6534,,37826.7485,61350.4187,853.5001,55.1287,
1100015,RO,2022,300698.8372,29126.0860,146023.6143,0.0000,34253.3001,202025.8906,5546.5162,0.0000,1109.2992,2.3388,1106.9605,3956.8860,0.0000,750.0924,3699.2701,0.0000,124.9284,Alta Floresta D'Oeste,RO,Alta Floresta D'Oeste,RO,476366.0350,229801.8273,,329824.9233,236279.1907,6655.8155,1003.8273,
1100049,RO,2022,125233.2726,34080.1610,2493.8806,0.0000,15731.1026,197752.6986,5257.2517,0.0000,3293.9203,297.0939,2996.8264,330.8706,15.9398,3886.6427,1139.6731,0.0000,0.0000,Cacoal,RO,Cacoal,RO,149786.2946,223430.0574,,159313.4335,213483.8011,8551.1720,1717.0655,
1100056,RO,2022,75111.6855,7432.4574,109289.8640,0.0000,7260.3622,41857.6822,0.0000,0.0000,41297.4014,701.8716,40595.5298,4577.0915,7.3676,640.2104,133.8418,0.0000,0.0000,Cerejeiras,RO,Cerejeiras,RO,195822.6723,46886.2527,,82544.1429,49118.0443,41297.4014,35204.2631,
1100023,RO,2022,103264.6529,45599.4215,7362.2241,0.0000,32157.4218,235690.7343,146.2684,0.0000,13693.7838,1517.7306,12176.0532,1218.2678,3254.9442,3924.4745,5871.6854,45.7917,0.0000,Ariquemes,RO,Ariquemes,RO,145904.8217,275624.9225,,148864.0744,267848.1561,13840.0522,7138.7566,
1100031,RO,2022,30660.4590,13312.7652,736.3609,0.0000,6675.4491,48847.3193,0.0000,0.0000,34865.9773,2969.9456,31896.0317,69.6612,0.0000,207.3374,352.5619,0.0000,7.9297,Cabixi,RO,Cabixi,RO,42545.6174,62110.6495,,43973.2242,55522.7684,34865.9773,26292.7454,
1100080,RO,2022,248894.6213,21582.6224,54829.5291,0.0000,21232.3190,155221.5714,2.6700,0.0000,1505.1936,956.1149,549.0787,4101.2774,0.0000,838.1827,2465.0425,170.6197,985.2943,Costa Marques,RO,Costa Marques,RO,307534.1482,185738.8029,,270477.2437,176453.8903,1507.8636,384.4104,
1100098,RO,2022,214477.7679,34854.3437,19302.5735,0.0000,22412.5140,168212.6504,425.7865,0.0000,1649.6553,116.1455,1533.5098,648.9432,43.3927,1324.8876,343.6686,0.0000,0.0000,Espigão D'Oeste,RO,Espigão D'Oeste,RO,262091.8172,190717.0120,,249332.1116,190625.1644,2075.4417,1255.6837,
1100064,RO,2022,20437.6494,13246.5569,3149.3282,22.5746,15834.7411,92106.8576,0.0000,0.0000,3963.7719,19.5634,3944.2085,350.2633,0.2509,737.4350,68.0150,1.2647,0.0000,Colorado do Oeste,RO,Colorado do Oeste,RO,37395.6068,104392.1925,,33684.2063,107941.5987,3963.7719,4338.3041,
1100072,RO,2022,80770.2318,24294.9521,7605.8877,64.0803,18615.1461,134470.7879,0.0000,0.0000,48915.4949,4008.9914,44906.5035,501.4903,0.0000,236.5871,423.2570,0.0000,0.0000,Corumbiara,RO,Corumbiara,RO,110139.9203,147834.1766,,105065.1839,153085.9340,48915.4949,50118.6936,
1100924,RO,2022,212125.7191,35128.8529,25394.7657,300.0350,30790.6873,179542.5209,3.6236,0.0000,42030.7009,2689.0022,39341.6987,837.0484,0.0000,416.1905,896.9129,0.0000,0.0000,Chupinguaia,RO,Chupinguaia,RO,258284.4718,225119.6371,,247254.5721,210333.2082,42034.3245,34840.3463,
1100908,RO,2022,16165.8024,9436.8929,0.0000,0.0000,4930.9081,55579.5412,147.4729,0.0000,4808.8805,572.9081,4235.9725,40.7327,0.0000,103.4479,456.2306,0.0000,0.0000,Castanheiras,RO,Castanheiras,RO,26368.0855,59799.2842,,25602.6953,60510.4493,4956.3535,2680.8290,
1100940,RO,2022,149680.8770,20723.3607,1.6562,0.0000,22638.5314,160757.9195,128.9033,0.0000,25835.3175,3928.0780,21907.2395,11882.9241,11.8946,701.4400,1539.1108,0.0000,0.0000,Cujubim,RO,Cujubim,RO,146984.3145,223463.3991,,170404.2376,183396.4509,25964.2209,13062.8411,
1100122,RO,2022,429016.6550,47875.3650,4948.2832,0.0000,26034.0627,185697.6089,10.8406,0.0000,1506.2977,522.4991,983.7987,131.0012,6.3538,5588.1423,4946.6471,0.0000,0.0000,Ji-Paraná,RO,Ji-Paraná,RO,459318.5081,223855.7144,,476892.0201,211731.6717,1517.1384,301.1416,
1100130,RO,2022,447244.0874,61185.5907,38163.1598,0.0000,43634.3236,245666.0159,914.7096,0.0000,14327.7508,2725.5693,11602.1815,6987.1980,718.7850,1270.3129,7442.4449,0.0000,0.0000,Machadinho D'Oeste,RO,Machadinho D'Oeste,RO,501016.2441,360369.4413,,508429.6781,289300.3394,15242.4604,6846.5672,
1101401,RO,2022,36353.8158,16119.7096,3292.2541,6.9159,22353.4024,114282.8046,116.3763,0.0000,56.5420,0.0000,56.5420,1180.2452,1794.8095,320.5218,1548.9978,61.4604,0.0000,Monte Negro,RO,Monte Negro,RO,52133.7766,136681.8085,,52473.5255,136636.2070,172.9183,34.0766,
1100106,RO,2022,1975554.8815,46996.4195,381256.1607,0.0000,27252.0695,88339.0806,0.0000,0.0000,1580.7067,1188.3858,392.3210,2491.8831,20.3664,3130.8087,14654.6364,3.7139,4848.1678,Guajará-Mirim,RO,Guajará-Mirim,RO,2341275.7904,155124.3739,,2022551.3010,115591.1502,1580.7067,13.7833,
1101450,RO,2022,89544.3196,18477.5000,29335.3908,0.0000,22066.0048,99210.6628,21.3199,0.0000,2851.1000,609.7362,2241.3638,610.0875,0.0000,80.5922,224.0400,0.0000,0.0000,Parecis,RO,Parecis,RO,131391.2006,122212.1687,,108021.8195,121276.6676,2872.4199,1643.3768,
1100114,RO,2022,28155.1957,22784.8802,3953.7242,0.0000,35877.0181,206496.2418,186.8205,0.0000,275.8342,21.6813,254.1529,690.6094,16.8632,2134.9548,819.1413,12.0853,0.0000,Jaru,RO,Jaru,RO,46566.9624,247325.9314,,50940.0759,242373.2600,462.6547,132.0396,
1101468,RO,2022,230116.7250,15294.7063,229659.6814,0.0000,11073.7301,68762.8811,27.7641,0.0000,55123.2705,10071.8436,45051.4269,4416.0175,0.0000,253.7916,2341.7803,0.0000,1920.3402,Pimenteiras do Oeste,RO,Pimenteiras do Oeste,RO,467178.2717,85038.7259,,245411.4313,79836.6113,55151.0346,40721.1690,
1101435,RO,2022,6367.7052,6124.3929,52.6976,0.0000,12674.0303,56363.6311,109.3098,0.0000,27.0314,0.0000,27.0314,545.3648,0.0000,85.6210,362.8505,0.0000,0.0000,Nova União,RO,Nova União,RO,10203.6280,70850.0403,,12492.0982,69037.6614,136.3412,11.5916,
1101005,RO,2022,353532.4629,14587.9163,13663.6809,0.0000,26229.6762,107287.0345,80.0200,0.0000,85.3601,0.0000,85.3601,3178.9191,30.3638,196.6574,157.3299,0.0000,0.0000,Governador Jorge Teixeira,RO,Governador Jorge Teixeira,RO,369829.5681,140143.5204,,368120.3791,133516.7107,165.3801,52.1348,
1100601,RO,2022,42025.0798,21256.3792,2867.3810,0.0000,22207.5957,109835.6002,6.7654,0.0000,41.0238,0.0000,41.0238,798.4236,0.0000,147.2120,1468.5763,41.0539,0.0000,Cacaulândia,RO,Cacaulândia,RO,62607.1918,133706.8507,,63281.4590,132043.1958,47.7892,15.5768,
1101104,RO,2022,290587.6260,20068.3447,253.7113,0.0000,8363.3678,58433.6625,0.0000,0.0000,14386.4810,3453.7696,10932.7114,1055.0860,1281.1435,433.5757,21231.1445,0.0000,0.0000,Itapuã do Oeste,RO,Itapuã do Oeste,RO,307114.2617,82022.7706,,310655.9707,66797.0303,14386.4810,3295.5286,
1100700,RO,2022,107572.4547,17716.9885,27079.2717,0.0000,24369.4414,170979.2536,442.7501,0.0000,527.4978,25.7867,501.7111,1586.1070,1200.1900,236.0350,436.5769,107.7139,0.0000,Campo Novo de Rondônia,RO,Campo Novo de Rondônia,RO,143420.6393,199432.0011,,125289.4432,195348.6950,970.2479,203.4258,
1600204,AP,2008,1177266.0488,7212.6934,220476.4797,0.0000,1994.3778,2004.0641,0.0000,0.0000,0.0000,0.0000,0.0000,637.7512,244.9886,0.0000,6904.8793,76.7779,4424.0577,Calçoene,AP,Calçoene,AP,1394676.5303,3482.0714,,1184478.7422,3998.4419,0.0000,77.1801,
1600238,AP,2008,316091.5611,4029.7593,164321.9325,0.0000,1353.5751,3314.5175,0.0000,0.0000,0.0000,0.0000,0.0000,286.2834,0.0000,0.0000,7512.4172,93.5206,3854.6126,Ferreira Gomes,AP,Ferreira Gomes,AP,432370.8627,9493.8014,,320121.3203,4668.0927,0.0000,15.0166,
1600212,AP,2008,46100.7813,6025.5925,143998.7824,0.0000,2690.7086,4707.8618,0.0000,0.0000,0.0000,0.0000,0.0000,240.9334,0.0000,66.8406,10459.9387,59.2220,5066.0849,Cutias,AP,Cutias,AP,187329.5314,670.6497,,52126.3738,7398.5704,0.0000,0.0000,
1600279,AP,2008,3025566.1483,6831.7551,15827.3534,181.3700,4382.0301,1186.1373,0.0000,0.0000,0.0000,0.0000,0.0000,911.5679,9.5458,748.2355,6357.0252,68.9786,7722.6555,Laranjal do Jari,AP,Laranjal do Jari,AP,3036517.5614,4185.1554,,3032397.9034,5568.1674,0.0000,0.0000,
1600279,AP,2008,3025566.1483,6831.7551,15827.3534,181.3700,4382.0301,1186.1373,0.0000,0.0000,0.0000,0.0000,0.0000,911.5679,9.5458,748.2355,6357.0252,68.9786,7722.6555,Laranjal do Jari,PA,Laranjal do Jari,PA,0.0894,,,3032397.9034,5568.1674,0.0000,,
1600253,AP,2008,39602.1753,1295.2866,73538.2862,0.0000,1780.6464,1573.7808,0.0000,0.0000,0.0000,0.0000,0.0000,20.4166,0.0000,39.3275,41697.0800,203.8443,3638.1710,Itaubal,AP,Itaubal,AP,110564.6930,482.1835,,40897.4619,3354.4272,0.0000,23.5104,
1600709,AP,2008,302599.4233,10250.1722,325473.5883,0.0000,3485.2778,6472.3877,0.0000,0.0000,0.0000,0.0000,0.0000,1340.5764,0.0000,0.0000,17110.9161,8.8130,6428.7742,Tartarugalzinho,AP,Tartarugalzinho,AP,632844.1077,11021.1123,,312849.5956,9957.6655,0.0000,40.4874,
1600808,AP,2008,180130.4051,1115.0508,38792.8307,16460.1260,1687.9589,137.3048,0.0000,0.0000,0.0000,0.0000,0.0000,143.8092,0.0000,47.4981,13892.4788,16.6825,204.7477,Vitória do Jari,AP,Vitória do Jari,AP,228617.6177,912.7164,,181245.4559,1825.2637,0.0000,11.5308,
1600808,AP,2008,180130.4051,1115.0508,38792.8307,16460.1260,1687.9589,137.3048,0.0000,0.0000,0.0000,0.0000,0.0000,143.8092,0.0000,47.4981,13892.4788,16.6825,204.7477,Vitória do Jari,PA,,,,,,181245.4559,1825.2637,0.0000,,
1600055,AP,2008,769514.9774,3822.4520,0.0000,0.0000,2188.3049,221.5306,0.0000,0.0000,0.0000,0.0000,0.0000,32.2208,3.0816,27.3927,761.0435,45.8118,221.3600,Serra do Navio,AP,Serra do Navio,AP,769263.1577,761.1203,,773337.4294,2409.8355,0.0000,0.8935,
1600501,AP,2008,1843519.4147,6931.2783,395742.1850,0.0000,6500.0514,2587.6723,0.0000,0.0000,0.0000,0.0000,0.0000,1175.0859,26.7101,460.0449,23168.9803,78.0326,29850.4921,Oiapoque,AP,Oiapoque,AP,2248806.5017,5475.0857,,1850450.6930,9087.7237,0.0000,2.0533,
1600550,AP,2008,365981.7706,3129.5339,118276.6292,0.0000,383.7789,1139.3318,0.0000,0.0000,0.0000,0.0000,0.0000,526.7350,0.0000,0.0000,6889.2708,0.0000,2000.4907,Pracuúba,AP,Pracuúba,AP,484112.6103,1043.5576,,369111.3045,1523.1108,0.0000,35.5701,
1600535,AP,2008,341961.0668,18166.0823,65952.1224,0.0000,6580.9849,6247.5146,0.0000,0.0000,0.0000,0.0000,0.0000,1440.6416,67.9648,0.0000,2141.1581,477.5004,2778.7889,Porto Grande,AP,Porto Grande,AP,410863.4094,11807.6607,,360127.1491,12828.4995,0.0000,7.0619,
1600600,AP,2008,49755.7554,2107.8733,94856.5172,0.0000,998.6644,220.6172,0.0000,0.0000,0.0000,0.0000,0.0000,438.5644,0.0000,135.7691,3793.5436,249.6661,2605.1177,Santana,AP,Santana,AP,143096.3998,832.2858,,51863.6287,1219.2816,0.0000,4.3805,
1600303,AP,2008,204249.2268,10850.6236,321702.8100,0.0000,9694.0571,5875.6302,0.0000,0.0000,0.0000,0.0000,0.0000,734.7951,0.0000,714.9507,89701.0773,2016.1293,9888.5564,Macapá,AP,Macapá,AP,524000.9877,8281.3378,,215099.8504,15569.6873,0.0000,387.8005,
1600303,AP,2008,204249.2268,10850.6236,321702.8100,0.0000,9694.0571,5875.6302,0.0000,0.0000,0.0000,0.0000,0.0000,734.7951,0.0000,714.9507,89701.0773,2016.1293,9888.5564,Macapá,PA,,,,,,215099.8504,15569.6873,0.0000,,
1600402,AP,2008,1167165.0759,4178.7981,134396.5496,0.0000,1158.4234,1032.8225,0.0000,0.0000,0.0000,0.0000,0.0000,1576.3303,490.6396,254.8756,26878.0974,236.4164,1107.4322,Mazagão,AP,Mazagão,AP,1282465.9064,2507.8323,,1171343.8740,2191.2459,0.0000,8.8493,
1600402,AP,2008,1167165.0759,4178.7981,134396.5496,0.0000,1158.4234,1032.8225,0.0000,0.0000,0.0000,0.0000,0.0000,1576.3303,490.6396,254.8756,26878.0974,236.4164,1107.4322,Mazagão,PA,,,,,,1171343.8740,2191.2459,0.0000,,
1600105,AP,2008,319374.8114,3702.4922,491391.5951,0.0000,335.9496,637.2995,0.0000,0.0000,0.0000,0.0000,0.0000,190.3738,0.0000,0.0000,29880.7656,69.4905,5387.2993,Amapá,AP,Amapá,AP,803935.4497,902.6633,,323077.3036,973.2491,0.0000,18.5836,
1600154,AP,2008,944670.5096,9503.2116,0.0000,0.0000,8045.0443,2402.1667,0.0000,0.0000,0.0000,0.0000,0.0000,368.2608,755.1614,146.5997,780.0648,150.7854,2114.0364,Pedra Branca do Amapari,AP,Pedra Branca do Amapari,AP,956254.0041,4052.4704,,954173.7212,10447.2110,0.0000,4.4694,
1600204,AP,2010,1175223.9722,5269.1463,220480.0029,0.0000,2016.1092,569.4652,0.0000,0.0000,0.0000,0.0000,0.0000,1197.5200,543.7086,0.0000,6905.1804,304.6623,8732.3513,Calçoene,AP,Calçoene,AP,1396091.8465,3299.3462,,1180493.1184,2585.5744,0.0000,131.9114,
1600238,AP,2010,315726.7332,4146.8383,164321.7518,6.4341,2376.1291,2283.3613,0.0000,0.0000,0.0000,0.0000,0.0000,233.0739,0.0000,8.9736,7539.7698,136.2609,4078.8533,Ferreira Gomes,AP,Ferreira Gomes,AP,432721.6173,9311.3533,,319873.5714,4659.4904,0.0000,19.5751,
1600212,AP,2010,45478.2874,6701.1555,144002.1550,0.0000,3790.7933,1110.0219,0.0000,0.0000,0.0000,0.0000,0.0000,498.5593,0.0000,77.4504,10459.9387,138.9811,7159.4036,Cutias,AP,Cutias,AP,183612.2651,527.7265,,52179.4428,4900.8152,0.0000,0.0000,
1600279,AP,2010,3024536.1965,10347.5674,15827.3534,189.4604,1806.2926,1951.1055,0.0000,0.0000,0.0000,0.0000,0.0000,504.5518,9.5458,909.3395,6357.0252,202.0074,7152.3572,Laranjal do Jari,AP,Laranjal do Jari,AP,3035628.3690,5642.4795,,3034883.7639,3757.3981,0.0000,9.0288,
1600279,AP,2010,3024536.1965,10347.5674,15827.3534,189.4604,1806.2926,1951.1055,0.0000,0.0000,0.0000,0.0000,0.0000,504.5518,9.5458,909.3395,6357.0252,202.0074,7152.3572,Laranjal do Jari,PA,Laranjal do Jari,PA,0.0894,,,3034883.7639,3757.3981,0.0000,,
1600253,AP,2010,39211.7615,5788.5236,73538.2862,0.0000,255.6887,532.8077,0.0000,0.0000,0.0000,0.0000,0.0000,390.4138,0.0000,47.5483,41697.0800,119.7891,1807.1156,Itaubal,AP,Itaubal,AP,110397.4384,478.1608,,45000.2851,788.4964,0.0000,19.8453,
1600709,AP,2010,300853.1157,9204.0599,325473.2871,0.0000,5419.3193,3177.5540,0.0000,0.0000,0.0000,0.0000,0.0000,1144.4008,0.0000,0.0000,17110.9161,264.4917,10522.7844,Tartarugalzinho,AP,Tartarugalzinho,AP,635695.8753,11220.7013,,310057.1756,8596.8733,0.0000,47.1899,
1600808,AP,2010,179228.0418,1899.8634,38792.8307,16597.3706,798.5140,273.7765,0.0000,0.0000,0.0000,0.0000,0.0000,655.4977,0.0000,56.9535,13892.6293,53.9824,379.4327,Vitória do Jari,AP,Vitória do Jari,AP,229126.9640,1497.0295,,181127.9052,1072.2905,0.0000,7.1510,
1600808,AP,2010,179228.0418,1899.8634,38792.8307,16597.3706,798.5140,273.7765,0.0000,0.0000,0.0000,0.0000,0.0000,655.4977,0.0000,56.9535,13892.6293,53.9824,379.4327,Vitória do Jari,PA,,,,,,181127.9052,1072.2905,0.0000,,
1600055,AP,2010,769421.4467,3519.5965,0.0000,0.0000,1804.2750,175.7188,0.0000,0.0000,0.0000,0.0000,0.0000,21.1995,10.1179,100.4767,761.0435,23.2472,1001.0534,Serra do Navio,AP,Serra do Navio,AP,769417.1621,777.9267,,772941.0432,1979.9938,0.0000,3.0378,
1600501,AP,2010,1842591.9071,6364.6939,395744.6843,0.0000,3781.2876,1607.6377,0.0000,0.0000,0.0000,0.0000,0.0000,509.4200,11.1819,560.9332,23168.9703,113.3651,35585.8665,Oiapoque,AP,Oiapoque,AP,2251011.1761,5495.6622,,1848956.6010,5388.9254,0.0000,164.5053,
1600550,AP,2010,365313.5351,3511.5563,118277.3519,0.0000,1541.3391,788.5366,0.0000,0.0000,0.0000,0.0000,0.0000,394.2382,0.0000,0.0000,6889.2708,57.3450,1554.3680,Pracuúba,AP,Pracuúba,AP,485074.9445,1041.5913,,368825.0914,2329.8757,0.0000,37.0899,
1600535,AP,2010,341257.5089,17524.6473,65949.4424,3.0715,5704.3079,1507.1309,0.0000,0.0000,0.0000,0.0000,0.0000,173.7013,2.9109,0.0000,2142.2522,394.3285,11154.5230,Porto Grande,AP,Porto Grande,AP,409670.4595,13023.2221,,358782.1562,7211.4387,0.0000,6.2574,
1600600,AP,2010,49716.5584,2583.5870,94856.8786,0.0000,829.7712,119.7590,0.0000,0.0000,0.0000,0.0000,0.0000,31.3375,0.0000,147.8042,3793.5436,447.6183,2635.2306,Santana,AP,Santana,AP,144472.1372,885.2983,,52300.1454,949.5302,0.0000,3.0395,
1600303,AP,2010,203091.7369,12008.5752,321703.9844,0.0402,8161.9426,1466.7495,0.0000,0.0000,0.0000,0.0000,0.0000,1041.8865,0.0000,734.6445,89701.0773,1295.8888,16221.3306,Macapá,AP,Macapá,AP,523456.6600,8383.2393,,215100.3121,9628.6920,0.0000,453.4174,
